Date,Open,High,Low,Close,Volume
2006-08-29,1652.67,1667.53,1649.59,1651.02
2006-08-30,1648.35,1656.23,1640.28,1655.2
2006-08-31,1655.9,1661.47,1650,1658.64
2006-09-01,1658.66,1660.52,1634.03,1636.69
2006-09-04,1635.33,1657.69,1635.12,1657.52
2006-09-05,1659.74,1669.9,1657.05,1664.08
2006-09-06,1665.13,1672.26,1656.86,1672.12
2006-09-07,1683.78,1683.89,1655.41,1661.19
2006-09-08,1659.7,1671.31,1658.67,1667.98
2006-09-11,1668.16,1675.09,1653.01,1674.97
2006-09-12,1675.2,1699.59,1673.44,1695.86
2006-09-13,1695.35,1713.99,1687.05,1689.39
2006-09-14,1689.63,1696.62,1672.88,1689.69
2006-09-15,1689.61,1722.66,1689.51,1721.05
2006-09-18,1727.92,1733.41,1719.16,1732.99
2006-09-19,1735.3,1743.02,1728.29,1735.24
2006-09-20,1733.64,1737.73,1720.84,1732.45
2006-09-21,1731.59,1743.63,1731.22,1740.9
2006-09-22,1744.61,1746.62,1724.1,1725.36
2006-09-25,1722.74,1732.28,1709.77,1722.37
2006-09-26,1720.78,1721.58,1704.77,1712.64
2006-09-27,1711.51,1725.5,1709.77,1725.04
2006-09-28,1725.52,1740.79,1722.22,1736.96
2006-09-29,1740.06,1755.69,1740.06,1752.42
2006-10-09,1768.14,1786.11,1763.11,1785.39
2006-10-10,1784.22,1793.14,1771.86,1784.86
2006-10-11,1784.52,1792.76,1771.02,1790.1
2006-10-12,1790.63,1792.24,1774.14,1778.18
2006-10-13,1776.51,1792.87,1773.23,1784.66
2006-10-16,1787.7,1789.18,1766.31,1771.3
2006-10-17,1768.63,1777.6,1758.31,1763.9
2006-10-18,1762.4,1787.74,1760.88,1787.19
2006-10-19,1788.58,1799.29,1784.35,1792.25
2006-10-20,1792.6,1801.33,1786.34,1790.36
2006-10-23,1789.65,1797.43,1753.49,1759.39
2006-10-24,1756.46,1805.27,1756.46,1805.18
2006-10-25,1807.03,1825.61,1789.91,1806.65
2006-10-26,1804.89,1816.76,1791.95,1810.65
2006-10-27,1836.21,1842.73,1803.22,1807.18
2006-10-30,1804.37,1815.61,1788.29,1809.66
2006-10-31,1811.47,1839.32,1811.47,1837.99
2006-11-01,1838.68,1855.89,1833.2,1855.71
2006-11-02,1856.92,1857.15,1834.84,1851.31
2006-11-03,1851.4,1873.66,1850.15,1866.36
2006-11-06,1853.19,1886.52,1846.01,1886.31
2006-11-07,1889.53,1897.41,1862.93,1889.53
2006-11-08,1885.86,1886.26,1865.22,1866.82
2006-11-09,1860.95,1899.1,1858.6,1896.48
2006-11-10,1896.93,1920.18,1870.96,1883.35
2006-11-13,1878.7,1905.9,1852.1,1863.77
2006-11-14,1868.17,1888.43,1841.82,1888.24
2006-11-15,1888.54,1923.14,1878.7,1922.94
2006-11-16,1930.93,1976.05,1926.72,1941.55
2006-11-17,1934.64,1972.61,1925.15,1971.79
2006-11-20,1977.53,2018,1977.53,2017.28
2006-11-21,2013.07,2037.74,1988.93,2037.55
2006-11-22,2031.3,2062.8,2010.79,2041.36
2006-11-23,2045.08,2071.24,2042.15,2062.36
2006-11-24,2051.47,2057.91,2022.63,2050.81
2006-11-27,2042.18,2049.54,2022.38,2047.28
2006-11-28,2042.38,2051.49,2016.47,2038.72
2006-11-29,2005.99,2059.73,1992.54,2054.09
2006-11-30,2058.77,2102.06,2058.77,2099.29
2006-12-01,2106.3,2112.58,2087.6,2102.05
2006-12-04,2103.82,2164.59,2100.56,2161.64
2006-12-05,2167.36,2195.53,2159.32,2173.29
2006-12-06,2175.37,2192.89,2097.41,2156.6
2006-12-07,2152.59,2206.51,2145.79,2156.75
2006-12-08,2133.36,2164.02,2090.39,2093.63
2006-12-11,2085.06,2181.15,2084.27,2180.5
2006-12-12,2189.68,2228.63,2182.17,2218.95
2006-12-13,2224.42,2244.4,2195.63,2223.46
2006-12-14,2226,2250.32,2212.9,2249.11
2006-12-15,2255.24,2275.49,2241.2,2273.9
2006-12-18,2277.28,2335.23,2277.28,2332.42
2006-12-19,2342.17,2381.62,2315.99,2364.17
2006-12-20,2356.26,2381.12,2332.92,2373.21
2006-12-21,2372.46,2386.82,2339.9,2342.93
2006-12-22,2334.27,2366.68,2321.91,2343.66
2006-12-25,2350.12,2452.42,2350.12,2435.76
2006-12-26,2437.85,2505.7,2424.93,2479.73
2006-12-27,2478.06,2488.55,2461.07,2486.91
2006-12-28,2489.95,2594.36,2489.95,2567.59
2006-12-29,2585.41,2698.89,2585.41,2675.47
2007-01-04,2728.18,2847.62,2684.82,2715.72
2007-01-05,2668.58,2685.8,2617.02,2641.33
2007-01-08,2621.07,2708.43,2620.62,2707.2
2007-01-09,2711.05,2809.38,2691.36,2807.8
2007-01-10,2838.11,2841.74,2770.99,2825.58
2007-01-11,2819.37,2841.17,2763.88,2770.11
2007-01-12,2745.32,2782.03,2652.58,2668.11
2007-01-15,2660.07,2795.33,2658.87,2794.7
2007-01-16,2818.65,2830.8,2757.21,2821.02
2007-01-17,2828.39,2870.41,2742.59,2778.89
2007-01-18,2760.93,2784.04,2679.71,2756.98
2007-01-19,2761.88,2833.45,2761.88,2832.21
2007-01-22,2857.89,2934.64,2857.89,2933.18
2007-01-23,2964.68,2970.68,2851.91,2949.13
2007-01-24,2955.41,2994.28,2927.72,2975.12
2007-01-25,2946.5,2947.14,2853.82,2857.37
2007-01-26,2805.96,2905.98,2720.83,2882.56
2007-01-29,2897.25,2954.34,2885.86,2945.26
2007-01-30,2959.39,2980.51,2901.76,2930.56
2007-01-31,2926.08,2929.64,2766.75,2786.34
2007-02-01,2744.81,2801.68,2706.29,2785.42
2007-02-02,2791.49,2796.43,2666.86,2673.21
2007-02-05,2658.07,2672.35,2610.33,2612.54
2007-02-06,2612.84,2677.04,2541.53,2675.7
2007-02-07,2688.96,2745.38,2681.33,2716.17
2007-02-08,2725.13,2751.15,2691.27,2737.73
2007-02-09,2741.48,2747.93,2704.37,2730.38
2007-02-12,2729.84,2807.51,2728.78,2807.16
2007-02-13,2819.13,2835.09,2801.31,2831.87
2007-02-14,2836.82,2915.06,2823.37,2905.09
2007-02-15,2923.66,2994.62,2923.66,2993.01
2007-02-16,3018.17,3036.35,2975.83,2998.47
2007-02-26,2999.09,3041.34,2960.75,3040.6
2007-02-27,3048.83,3049.77,2763.39,2771.79
2007-02-28,2734.6,2888.89,2732.87,2881.07
2007-03-01,2877.2,2878.36,2760.9,2797.18
2007-03-02,2792.93,2846.15,2777.8,2831.53
2007-03-05,2827.67,2858.43,2723.07,2785.31
2007-03-06,2776.16,2866.33,2756.96,2840.17
2007-03-07,2851.75,2911.41,2849.64,2896.59
2007-03-08,2904.18,2928.8,2871.46,2928.02
2007-03-09,2934.49,2962.41,2891.81,2937.9
2007-03-12,2945.91,2958.62,2904.74,2954.9
2007-03-13,2958.1,2966.18,2932.23,2964.79
2007-03-14,2933.67,2934.45,2868.81,2906.33
2007-03-15,2905.98,2955.46,2905.98,2951.7
2007-03-16,2964.09,2979.71,2899.03,2930.48
2007-03-19,2864.26,3038,2852.86,3014.43
2007-03-20,3024.78,3033.02,2998.8,3032.2
2007-03-21,3042.1,3057.71,3020.95,3057.37
2007-03-22,3080.6,3099.82,3059.37,3071.23
2007-03-23,3071.81,3085.32,3008.14,3074.29
2007-03-26,3083.93,3123.17,3069.47,3122.81
2007-03-27,3126.03,3145.04,3103.78,3138.83
2007-03-28,3140.67,3180.33,3052.08,3173.02
2007-03-29,3179.8,3273.73,3176.53,3197.54
2007-03-30,3178.5,3212.38,3157.03,3183.98
2007-04-02,3196.59,3253.43,3196.59,3252.6
2007-04-03,3265.67,3292.58,3251.52,3291.3
2007-04-04,3295.98,3308.14,3266.56,3291.54
2007-04-05,3286.15,3326.91,3259.62,3319.13
2007-04-06,3287.67,3334.22,3273.86,3323.59
2007-04-09,3333.41,3399.52,3333.26,3398.95
2007-04-10,3405.23,3444.37,3351.11,3444.29
2007-04-11,3454.41,3497.52,3428.78,3495.22
2007-04-12,3503.23,3532.86,3488.08,3531.03
2007-04-13,3537.22,3563.86,3504.15,3518.27
2007-04-16,3523.22,3597.22,3523.22,3596.43
2007-04-17,3611.62,3622.88,3510.5,3611.87
2007-04-18,3614.67,3623.87,3564.23,3612.39
2007-04-19,3610.02,3617.43,3358.92,3449.02
2007-04-20,3460.89,3591.46,3460.89,3584.2
2007-04-23,3615.79,3710.88,3615.79,3710.88
2007-04-24,3736.14,3762.38,3689.12,3720.53
2007-04-25,3708.57,3769.25,3653.99,3743.96
2007-04-26,3766.48,3784.67,3732.6,3783.06
2007-04-27,3788.75,3802.91,3720.6,3759.87
2007-04-30,3784.27,3851.35,3759.48,3841.27
2007-05-08,3937.93,3964.71,3901.33,3950.01
2007-05-09,3961.1,4015.22,3875.37,4013.09
2007-05-10,4021.41,4072.13,3991.48,4049.7
2007-05-11,4024.41,4039.66,3949.37,4021.67
2007-05-14,3970.65,4081.42,3940.36,4046.38
2007-05-15,4055.83,4069.85,3891.36,3899.17
2007-05-16,3890.81,3987.4,3845.23,3986.04
2007-05-17,4002.49,4064.28,3982.99,4048.29
2007-05-18,4041.38,4052.1,3999.16,4030.26
2007-05-21,3902.35,4083.41,3892.98,4071.46
2007-05-22,4091.13,4136.62,4086.82,4110.37
2007-05-23,4125.43,4175.43,4093.91,4173.71
2007-05-24,4188.68,4208.39,4089.38,4151.12
2007-05-25,4133.18,4190.47,4111.25,4179.77
2007-05-28,4221.58,4283.93,4215.24,4272.1
2007-05-29,4288.98,4335.96,4262.02,4334.91
2007-05-30,4087.4,4275.24,4015.51,4053.09
2007-05-31,4006.28,4178.1,3858.04,4109.64
2007-06-01,4120.62,4181.27,3966.98,4000.74
2007-06-04,3981.82,3987.27,3659.09,3670.39
2007-06-05,3564.42,3768.56,3404.14,3767.1
2007-06-06,3781.37,3821.7,3682.79,3776.32
2007-06-07,3787.7,3891.39,3779.5,3890.8
2007-06-08,3900.03,3935.79,3852.05,3913.13
2007-06-11,3942.01,4000.41,3930.74,3995.67
2007-06-12,4011.67,4073.17,3910,4072.13
2007-06-13,4110.74,4193.45,4102.04,4176.48
2007-06-14,4162.21,4179.73,4085.78,4115.21
2007-06-15,4085.65,4152.54,4067.36,4132.87
2007-06-18,4195.39,4267.74,4193.31,4253.35
2007-06-19,4247.74,4280.85,4209.56,4269.52
2007-06-20,4269.46,4312,4164.27,4181.31
2007-06-21,4170.89,4256.54,4147.04,4230.81
2007-06-22,4230.97,4249.43,4024.49,4091.45
2007-06-25,4102.79,4131.12,3912.41,3941.08
2007-06-26,3863.25,3976.18,3818.85,3973.37
2007-06-27,3985.72,4090.72,3948.29,4078.6
2007-06-28,4080.18,4113.27,3912.81,3914.2
2007-06-29,3824.29,3919.34,3779.81,3820.7
2007-07-02,3800.23,3859.86,3724.18,3836.29
2007-07-03,3854.72,3906.76,3821.46,3899.72
2007-07-04,3906.01,3916.48,3800.28,3816.16
2007-07-05,3769.63,3778.39,3614.53,3615.87
2007-07-06,3599.82,3785.35,3563.54,3781.35
2007-07-09,3809.66,3900.89,3782.73,3883.22
2007-07-10,3895.9,3929.41,3841.8,3853.02
2007-07-11,3837.8,3879.29,3812.13,3865.72
2007-07-12,3874.04,3925.6,3861.04,3915.99
2007-07-13,3920.83,3935.51,3878.17,3914.39
2007-07-16,3920.64,3931.87,3820.57,3821.91
2007-07-17,3809.56,3919.78,3767.22,3896.18
2007-07-18,3880.85,3971.61,3861.9,3930.06
2007-07-19,3918.54,3947.33,3887.59,3912.93
2007-07-20,3918.4,4062.12,3918.4,4058.85
2007-07-23,4091.24,4220.31,4091.24,4213.35
2007-07-24,4238.31,4284.83,4192.72,4210.33
2007-07-25,4212.95,4325.37,4212.23,4323.97
2007-07-26,4347.77,4371.5,4304.18,4346.46
2007-07-27,4315.37,4357.33,4268.79,4345.35
2007-07-30,4348.6,4450.18,4345.79,4440.77
2007-07-31,4432.27,4476.62,4379.2,4471.02
2007-08-01,4488.77,4502.29,4284.87,4300.56
2007-08-02,4316.56,4431.85,4290.81,4407.73
2007-08-03,4440.98,4562.68,4438.96,4560.77
2007-08-06,4600.12,4629.97,4564.31,4628.1
2007-08-07,4642,4687.43,4581.29,4651.23
2007-08-08,4614.58,4711.31,4568.68,4663.16
2007-08-09,4658.58,4768.89,4658.58,4754.1
2007-08-10,4745.18,4769.62,4640.77,4749.37
2007-08-13,4768.62,4872.54,4728.89,4820.06
2007-08-14,4820.14,4876.85,4789.89,4872.77
2007-08-15,4875.5,4916.31,4762.72,4869.87
2007-08-16,4845.02,4845.02,4710.31,4765.45
2007-08-17,4733.14,4814.37,4646.43,4656.56
2007-08-20,4773.83,4906,4758.39,4904.85
2007-08-21,4944.21,4982.98,4917.81,4955.21
2007-08-22,4876.35,4999.18,4861.27,4980.06
2007-08-23,5002.83,5050.37,4968.33,5032.49
2007-08-24,5070.64,5125.35,5052.24,5107.66
2007-08-27,5144.81,5192.06,5092.08,5150.12
2007-08-28,5134.14,5209.5,5058.45,5194.68
2007-08-29,5147.71,5204.52,5063.41,5109.43
2007-08-30,5144.1,5186.52,5109.66,5167.87
2007-08-31,5184.08,5235.16,5158.37,5218.81
2007-09-03,5257.77,5327.54,5257.77,5321.06
2007-09-04,5333.39,5357.93,5265,5294.04
2007-09-05,5296.06,5337.93,5223.66,5310.72
2007-09-06,5336.66,5412.31,5314.33,5393.66
2007-09-07,5381.18,5405.35,5269.25,5277.18
2007-09-10,5208.31,5356.85,5169.89,5355.29
2007-09-11,5362.93,5395.04,5093.91,5113.97
2007-09-12,5092.58,5192.29,5025.33,5172.62
2007-09-13,5193.41,5276.77,5178.87,5273.58
2007-09-14,5290.25,5324.43,5201.85,5312.18
2007-09-17,5309.06,5427.16,5307.77,5421.39
2007-09-18,5446.73,5458.58,5339.91,5425.21
2007-09-19,5439.02,5447.35,5336.06,5395.27
2007-09-20,5408.48,5482.43,5396.1,5470.06
2007-09-21,5482.5,5489.06,5363.35,5454.66
2007-09-24,5469.83,5506.06,5404.41,5485
2007-09-25,5500.27,5509.23,5396.48,5425.87
2007-09-26,5407.83,5463.89,5320.02,5338.52
2007-09-27,5338.1,5411.18,5306.81,5409.39
2007-09-28,5461.58,5560.41,5461.58,5552.29
2007-10-08,5683.31,5729.96,5620,5692.75
2007-10-09,5678.91,5725.41,5628.35,5715.89
2007-10-10,5742.64,5860.85,5727.24,5771.46
2007-10-11,5798.39,5914.77,5755.99,5913.23
2007-10-12,5950.89,5959.35,5658.81,5903.25
2007-10-15,5934.77,6039.04,5866.12,6030.08
2007-10-16,6056.95,6124.04,6040.71,6092.06
2007-10-17,6057.43,6088.89,5982.2,6036.27
2007-10-18,6031.91,6055.47,5804.97,5825.27
2007-10-19,5869.12,5932.1,5766.85,5818.04
2007-10-22,5742.79,5804.83,5654.91,5667.33
2007-10-23,5660.06,5776.02,5574.83,5773.39
2007-10-24,5804.02,5906.68,5793.56,5843.1
2007-10-25,5794.22,5819.87,5546.04,5562.39
2007-10-26,5498.85,5628.83,5462,5589.62
2007-10-29,5641.98,5750.25,5617.98,5748
2007-10-30,5769.2,5899.64,5701.33,5897.18
2007-10-31,5984.71,6002.12,5871.48,5954.77
2007-11-01,5978.93,6005.12,5912.5,5914.27
2007-11-02,5812.47,5860.58,5740.39,5777.81
2007-11-05,5748.18,5787.23,5603.47,5634.45
2007-11-06,5593.35,5649.75,5510.16,5536.56
2007-11-07,5565.64,5610.95,5469.75,5601.77
2007-11-08,5559.14,5559.14,5328.2,5330.02
2007-11-09,5276,5382.7,5217.62,5315.54
2007-11-12,5181.18,5250.08,5032.58,5187.73
2007-11-13,5239.33,5311.7,5085.43,5158.12
2007-11-14,5246.56,5414.6,5165.06,5412.68
2007-11-15,5391.02,5453.74,5338.89,5365.27
2007-11-16,5273.08,5335.5,5224.31,5316.27
2007-11-19,5325.29,5333.08,5240.41,5269.81
2007-11-20,5230.74,5338.16,5158.54,5293.7
2007-11-21,5307.79,5344.93,5206.56,5214.23
2007-11-22,5113.87,5154.85,4969.89,4984.16
2007-11-23,4946.25,5034.23,4896.99,5032.12
2007-11-26,5102.52,5124.89,4952.43,4958.85
2007-11-27,4919.91,4947.08,4857.04,4861.1
2007-11-28,4870.83,4907.75,4778.73,4803.39
2007-11-29,4870.85,5011.18,4814.77,5003.33
2007-11-30,4993.74,4993.74,4861.85,4871.77
2007-12-03,4838.56,4899.66,4798,4868.6
2007-12-04,4882.14,4971.39,4882.14,4915.89
2007-12-05,4917.35,5052.75,4893.31,5042.64
2007-12-06,5055.83,5065.5,4995.47,5035.06
2007-12-07,5038.48,5096.79,5021.37,5091.75
2007-12-10,5010.83,5168.75,4990.72,5161.91
2007-12-11,5180.54,5209.71,5103.75,5175.08
2007-12-12,5148.25,5149.93,5054.56,5095.54
2007-12-13,5078.18,5095.14,4954.35,4958.04
2007-12-14,4899.75,5011.2,4860.16,5007.91
2007-12-17,5007.27,5007.35,4874.62,4876.75
2007-12-18,4856.47,4905.49,4812.16,4836.16
2007-12-19,4878.06,4960.41,4868.35,4941.77
2007-12-20,4965.29,5050.77,4923.29,5043.52
2007-12-21,5017.18,5112.39,5013.75,5101.77
2007-12-24,5132.91,5284.33,5104.64,5234.25
2007-12-25,5233.18,5254.39,5178.79,5201.18
2007-12-26,5209.02,5262.58,5158.75,5233.35
2007-12-27,5248.22,5316.52,5203.5,5308.89
2007-12-28,5320,5336.5,5248.68,5261.56
2008-01-02,5265,5295.02,5201.89,5272.81
2008-01-03,5269.79,5321.46,5211.04,5319.85
2008-01-04,5328.41,5372.46,5318.46,5361.56
2008-01-07,5357.45,5402.93,5333.56,5393.33
2008-01-08,5414.56,5480.06,5344.64,5386.52
2008-01-09,5365.22,5437.75,5346.85,5435.81
2008-01-10,5449.16,5483.83,5407.31,5456.54
2008-01-11,5471.39,5500.06,5423.81,5484.68
2008-01-14,5507.56,5521.39,5457.45,5497.89
2008-01-15,5503.93,5505.02,5405.6,5443.79
2008-01-16,5395.27,5396.04,5288.77,5290.6
2008-01-17,5235.91,5312.29,5039.79,5151.62
2008-01-18,5141.37,5187.6,5093.12,5180.5
2008-01-21,5188.79,5199.66,4892.25,4914.43
2008-01-22,4818,4818,4511.95,4559.75
2008-01-23,4572.89,4705.06,4510.5,4703.04
2008-01-24,4753.43,4767.79,4625.46,4717.73
2008-01-25,4716.98,4806.89,4657.71,4761.68
2008-01-28,4720.56,4720.56,4409.18,4419.29
2008-01-29,4426.27,4517.6,4389.52,4457.93
2008-01-30,4505.64,4554.33,4330.7,4417.85
2008-01-31,4408.02,4487.31,4368.29,4383.39
2008-02-01,4388.25,4411.7,4195.75,4320.77
2008-02-04,4415.02,4672.16,4415.02,4672.16
2008-02-05,4622.54,4662.97,4550.43,4599.7
2008-02-13,4525.02,4547.54,4454.64,4490.72
2008-02-14,4527.04,4576.98,4507.93,4552.31
2008-02-15,4523.79,4523.79,4431.46,4497.12
2008-02-18,4546.75,4600.48,4518.7,4568.14
2008-02-19,4582.27,4665.54,4544.93,4664.29
2008-02-20,4682.58,4695.79,4556.81,4567.02
2008-02-21,4534.16,4568.21,4452.68,4527.18
2008-02-22,4500.39,4500.39,4333.02,4370.27
2008-02-25,4370.18,4388.58,4183.58,4192.52
2008-02-26,4302.73,4331.64,4123.31,4238.18
2008-02-27,4256.52,4360.7,4222.46,4334.04
